Date,AAPL,BNDW,DAL,EEM,IAG,JPIE,MINT,MSFT,MU,SPCX,SPY,URTH,VGIT,VT,VTIP,WMT,XLF,XLV
2026-01-05,266.5345458984375,67.2947769165039,71.2599105834961,56.565982818603516,16.31999969482422,44.675315856933594,97.73600006103516,469.86907958984375,311.970947265625,,684.0845947265625,186.7610626220703,58.48491287231445,142.44961547851562,48.80739974975586,111.99678802490234,55.648014068603516,153.72726440429688
2026-01-06,261.6477966308594,67.3338623046875,71.65679931640625,56.98381042480469,16.829999923706055,44.68495178222656,97.75547790527344,475.4933776855469,343.23297119140625,,688.1529541015625,187.724609375,58.47515869140625,143.2846221923828,48.82712173461914,113.61646270751953,55.91569900512695,156.75143432617188
2026-01-07,259.6233215332031,67.42182922363281,71.09123992919922,56.556034088134766,16.979999542236328,44.723506927490234,97.76521301269531,480.422119140625,339.355224609375,,685.9347534179688,186.96966552734375,58.52388381958008,142.68817138671875,48.82712173461914,112.00672912597656,55.13248062133789,158.3081512451172
2026-01-08,258.3368225097656,67.36318969726562,70.73405456542969,56.575931549072266,17.040000915527344,44.70423126220703,97.77495574951172,475.0959167480469,326.8323974609375,,685.8651123046875,186.98953247070312,58.406951904296875,142.78759765625,48.817256927490234,112.35450744628906,55.41999053955078,156.7811737060547
2026-01-09,258.6659240722656,67.45116424560547,71.74609375,56.84453582763672,17.209999084472656,44.665679931640625,97.80416870117188,476.258544921875,344.8920593261719,,690.4010009765625,188.27096557617188,58.406951904296875,143.73194885253906,48.80739974975586,113.8052749633789,55.25144958496094,155.97805786132812
2026-01-12,259.54351806640625,67.4413833618164,70.47607421875,57.64039611816406,17.799999237060547,44.68495178222656,97.81388854980469,474.1717529296875,345.6716003417969,,691.4852294921875,188.78750610351562,58.37771987915039,144.3780975341797,48.817256927490234,117.2235107421875,54.81522750854492,156.04745483398438
2026-01-13,260.34136962890625,67.45116424560547,68.78933715820312,57.21261978149414,17.420000076293945,44.68495178222656,97.82363891601562,467.70281982421875,337.93603515625,,690.1026000976562,188.27096557617188,58.42644119262695,143.84129333496094,48.836978912353516,119.59837341308594,53.76432800292969,155.4128875732422
2026-01-14,259.2543029785156,67.57821655273438,67.95587921142578,57.45138168334961,17.809999465942383,44.713871002197266,97.86259460449219,456.4840087890625,333.1587829589844,,686.7105712890625,187.67494201660156,58.50439453125,143.7418975830078,48.836978912353516,119.28040313720703,53.685020446777344,156.5233917236328
2026-01-15,257.5090637207031,67.4902572631836,70.78366088867188,57.78962326049805,17.56999969482422,44.675315856933594,97.89179992675781,453.7811279296875,336.4368896484375,,688.5806884765625,187.99282836914062,58.39720916748047,144.06993103027344,48.787681579589844,118.44571685791016,53.90312576293945,155.6310272216797
2026-01-16,254.8363494873047,67.41205596923828,69.88075256347656,57.57075881958008,17.170000076293945,44.68495178222656,97.9307632446289,456.9609680175781,362.54193115234375,,688.0037231445312,187.95309448242188,58.26079559326172,144.06993103027344,48.76795959472656,118.94255065917969,53.9725227355957,154.4213409423828
2026-01-20,246.0303192138672,67.16770935058594,66.93392181396484,57.01365661621094,19.829999923706055,44.63676834106445,97.95996856689453,451.65460205078125,364.7906494140625,,673.9981689453125,184.40679931640625,58.153602600097656,141.60464477539062,48.76795959472656,117.95882415771484,52.7431755065918,154.08421325683594
2026-01-21,246.9777374267578,67.3045425415039,68.41229248046875,57.958744049072266,19.260000228881836,44.675315856933594,97.9697036743164,441.3102111816406,388.88677978515625,,681.77685546875,186.41339111328125,58.241302490234375,143.26473999023438,48.80739974975586,118.60470581054688,53.000938415527344,156.9199981689453
2026-01-22,247.67584228515625,67.34363555908203,68.41229248046875,58.39646911621094,20.040000915527344,44.675315856933594,97.99891662597656,448.2959289550781,397.3518981933594,,685.3379516601562,187.30740356445312,58.21207046508789,144.05999755859375,48.76795959472656,117.08438873291016,53.347938537597656,156.9497528076172
2026-01-23,247.36666870117188,67.38273620605469,67.43001556396484,58.764556884765625,20.950000762939453,44.69459533691406,98.02812194824219,463.0125732421875,399.4207458496094,,685.5865478515625,187.6054229736328,58.26079559326172,144.3383331298828,48.836978912353516,116.98502349853516,52.614288330078125,156.1466064453125
2026-01-26,254.71669006347656,67.45116424560547,66.9736099243164,58.864036560058594,21.0,44.718692779541016,98.01839447021484,467.3152770996094,388.8667907714844,,689.068115234375,188.6484375,58.319252014160156,144.9745330810547,48.836978912353516,116.89559936523438,52.95137023925781,156.76136779785156
2026-01-27,257.56890869140625,67.41205596923828,65.62420654296875,60.02798843383789,21.329999923706055,44.74277877807617,98.01839447021484,477.5503234863281,410.0046691894531,,691.8134765625,190.01927185058594,58.30950927734375,146.17735290527344,48.88628387451172,116.20002746582031,52.544891357421875,154.13380432128906
